ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº_x,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ëIéËñº_y,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2021-10-23,éôìá,3,àÍî ,3,4210,èºë∫çNëæ,38,ïüà‰,53,A2,6.05,36.89,5.73,36.59,33,43.96,43,33.13,ê∞,ñkìå,6,5,6.72,3,ì¶Ç∞,3,0.34,1.52.1,èºë∫çNëæ,46.0,2.0,8.0,16.0,0.1671739130434782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696887159533074,0.043478260869565216,0.17391304347826086,0.34782608695652173,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0
2021-10-23,éôìá,3,àÍî ,4,4782,ïlçËèÄñÁ,34,â™éR,52,A2,4.99,31.71,5.5,36.7,46,20.59,46,34.92,ê∞,ñkìå,6,5,6.79,5,ì¶Ç∞,4,0.14,.  .,ïlçËèÄñÁ,29.0,3.0,5.0,10.0,0.1531034482758621,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155392670157068,0.10344827586206896,0.1724137931034483,0.3448275862068966,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0
2021-10-23,éôìá,3,àÍî ,5,4495,êXêWëæòY,34,ïüâ™,54,B1,4.17,22.22,3.93,21.43,37,38.89,25,42.75,ê∞,ñkìå,6,5,6.75,2,ì¶Ç∞,5,0.14,1.50.9,êXêWëæòY,32.0,3.0,2.0,3.0,0.149375,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1495930232558139,0.09375,0.0625,0.09375,0.0,0.0,0.0,0.03125,0.0625,0.0,0.0,0.0
2021-10-23,éôìá,3,àÍî ,6,4333,ë∫ìcóFñÁ,37,ìøìá,65,B2,4.57,27.78,1.92,8.33,61,34.57,66,27.45,ê∞,ñkìå,6,5,6.86,6,ì¶Ç∞,6,0.08,.  .,ë∫ìcóFñÁ,14.0,0.0,0.0,1.0,0.2471428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1867592592592592,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,4,àÍî ,1,4635,ïÙèdóÕñÁ,31,â™éR,54,B1,3.77,14.52,4.14,25.42,35,27.22,55,32.79,ê∞,ñk,5,5,6.61,2,ç∑Çµ,1,0.1,1.51.1,ïÙèdóÕñÁ,23.0,15.0,4.0,2.0,0.1343478260869565,13.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.1367515923566878,0.6521739130434783,0.17391304347826086,0.08695652173913043,0.5652173913043478,0.0,0.0,0.0,0.0,0.13043478260869565,0.08695652173913043,0.08695652173913043
2021-10-23,éôìá,4,àÍî ,2,4330,ìﬁê{å[ëæ,38,ïüâ™,52,A1,6.52,45.95,6.41,46.34,45,22.15,34,25.25,ê∞,ñk,5,5,6.64,1,ç∑Çµ,2,0.11,1.50.2,ìﬁê{å[ëæ,48.0,8.0,17.0,11.0,0.1358333333333333,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.1320921985815603,0.16666666666666666,0.3541666666666667,0.22916666666666666,0.0,0.5208333333333334,0.125,0.041666666666666664,0.0,0.0,0.0,0.0
2021-10-23,éôìá,4,àÍî ,3,3581,â¡ñÿÅ@àË,48,éRå˚,53,B1,4.63,24.0,4.63,20.0,60,24.03,61,38.95,ê∞,ñk,5,5,6.73,4,ç∑Çµ,3,0.24,1.53.2,â¡ñÿàË,47.0,1.0,7.0,5.0,0.1827659574468085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848245614035087,0.02127659574468085,0.14893617021276595,0.10638297872340426,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0
2021-10-23,éôìá,4,àÍî ,4,4272,ëÂèÍçLçF,39,ïüâ™,57,B1,4.93,27.72,4.12,19.23,38,44.13,53,37.66,ê∞,ñk,5,5,6.51,3,ç∑Çµ,5,0.18,1.52.1,ëÂèÍçLçF,44.0,1.0,6.0,10.0,0.175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1710373443983402,0.022727272727272728,0.13636363636363635,0.22727272727272727,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0
2021-10-23,éôìá,4,àÍî ,5,3788,àÍã{ñ´çO,50,ìøìá,52,A1,6.03,42.73,6.94,49.21,57,40.44,36,42.03,ê∞,ñk,5,5,6.58,5,ç∑Çµ,4,0.12,.  .,àÍã{ñ´çO,36.0,2.0,10.0,5.0,0.1358333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260165975103734,0.05555555555555555,0.2777777777777778,0.1388888888888889,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
2021-10-23,éôìá,4,àÍî ,6,4562,ç„ñ{óEâÓ,33,â™éR,55,B1,4.68,23.42,5.52,33.56,28,27.59,27,34.81,ê∞,ñk,5,5,6.62,6,ç∑Çµ,6,0.17,.  .,ç„ñ{óEâÓ,46.0,1.0,3.0,2.0,0.1973913043478261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859398496240601,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0
2021-10-23,éôìá,5,ì˙ë÷í¯êHêÌ,1,4274,í∑î®óFï„,39,ìåãû,49,B1,4.88,31.58,0.0,0.0,39,31.46,23,37.13,ê∞,ñk,4,3,6.7,3,Ç‹Ç≠ÇË,1,0.14,1.51.6,í∑î®óFï„,33.0,17.0,6.0,4.0,0.153030303030303,15.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,3.0,0.0,0.164126213592233,0.5151515151515151,0.18181818181818182,0.12121212121212122,0.45454545454545453,0.0,0.0,0.0,0.0,0.12121212121212122,0.24242424242424243,0.09090909090909091
2021-10-23,éôìá,5,ì˙ë÷í¯êHêÌ,2,4436,èaíJñæåõ,35,ëÂç„,51,A1,4.98,30.95,6.65,55.0,69,32.61,29,34.55,ê∞,ñk,4,3,6.61,6,Ç‹Ç≠ÇË,2,0.15,.  .,èaíJñæåõ,32.0,5.0,11.0,5.0,0.1565625,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.1579365079365079,0.15625,0.34375,0.15625,0.0,0.5625,0.125,0.03125,0.0,0.0,0.0,0.0
2021-10-23,éôìá,5,ì˙ë÷í¯êHêÌ,3,5067,éRìcê^êπ,22,éRå˚,55,B1,3.22,15.15,2.46,5.13,15,28.96,65,45.45,ê∞,ñk,4,3,6.62,1,Ç‹Ç≠ÇË,4,0.06,1.49.4,éRìcê^êπ,42.0,2.0,4.0,5.0,0.1464285714285714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1659817351598173,0.047619047619047616,0.09523809523809523,0.11904761904761904,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0
2021-10-23,éôìá,5,ì˙ë÷í¯êHêÌ,4,4058,ñÏññíqàÍ,42,ê√â™,51,B1,5.27,32.48,4.71,28.57,21,40.66,70,30.28,ê∞,ñk,4,3,6.68,4,Ç‹Ç≠ÇË,5,0.17,1.52.9,ñÏññíqàÍ,53.0,4.0,9.0,13.0,0.1849056603773585,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1762925170068027,0.07547169811320754,0.16981132075471697,0.24528301886792453,0.0,0.0,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0
2021-10-23,éôìá,5,ì˙ë÷í¯êHêÌ,5,3935,ä‚í√ìOòY,44,â™éR,54,A2,5.07,26.79,5.84,40.3,43,31.72,44,22.32,ê∞,ñk,4,3,6.72,2,Ç‹Ç≠ÇË,6,0.18,1.50.1,ä‚í√ìOòY,48.0,2.0,6.0,9.0,0.1745833333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1693774319066147,0.041666666666666664,0.125,0.1875,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0
2021-10-23,éôìá,5,ì˙ë÷í¯êHêÌ,6,3627,à‰è„åbàÍ,52,ïüâ™,54,B1,4.94,30.21,4.65,30.0,63,27.37,31,36.43,ê∞,ñk,4,3,6.67,5,Ç‹Ç≠ÇË,3,0.12,.  .,à‰è„åbàÍ,33.0,0.0,6.0,6.0,0.2427272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054901960784313,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,6,íãìæÉNÉâÉäÉX,1,4410,à‰è„ëÂï„,35,â™éR,52,A2,5.93,43.2,5.87,41.59,16,34.25,38,35.88,ê∞,ñk,5,3,6.57,3,ç∑Çµ,1,0.08,1.52.2,à‰è„ëÂï„,61.0,34.0,13.0,6.0,0.1518032786885245,32.0,0.0,0.0,0.0,2.0,0.0,11.0,7.0,8.0,0.0,0.1643636363636363,0.5573770491803278,0.21311475409836064,0.09836065573770492,0.5245901639344263,0.0,0.0,0.0,0.0,0.18032786885245902,0.11475409836065574,0.13114754098360656
2021-10-23,éôìá,6,íãìæÉNÉâÉäÉX,2,4082,‡_çËÅ@êΩ,42,ëÂç„,52,A2,5.21,36.89,6.09,45.45,62,29.71,13,27.27,ê∞,ñk,5,3,6.59,1,ç∑Çµ,2,0.11,1.49.8,‡_çËêΩ,43.0,10.0,14.0,6.0,0.1576744186046511,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.1596875,0.23255813953488372,0.32558139534883723,0.13953488372093023,0.0,0.3953488372093023,0.23255813953488372,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,6,íãìæÉNÉâÉäÉX,3,4377,‡_ñ{óDàÍ,37,ëÂç„,49,A1,6.25,46.1,6.08,40.0,44,35.29,19,36.94,ê∞,ñk,5,3,6.65,2,ç∑Çµ,3,0.12,1.51.0,‡_ñ{óDàÍ,51.0,10.0,12.0,13.0,0.1466666666666666,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1515384615384615,0.19607843137254902,0.23529411764705882,0.2549019607843137,0.0,0.0,0.0,0.058823529411764705,0.09803921568627451,0.0,0.0,0.0
2021-10-23,éôìá,6,íãìæÉNÉâÉäÉX,4,3559,êÖí∑è∆óY,53,éRå˚,53,B1,4.23,22.62,4.66,28.95,22,34.59,18,39.64,ê∞,ñk,5,3,6.62,4,ç∑Çµ,4,0.11,1.53.8,êÖí∑è∆óY,31.0,2.0,1.0,5.0,0.1919354838709677,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834343434343434,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0
2021-10-23,éôìá,6,íãìæÉNÉâÉäÉX,5,5124,è„ëÎà∫ñÁ,25,ç≤âÍ,55,B2,1.14,0.0,0.0,0.0,47,43.55,14,36.31,ê∞,ñk,5,3,6.63,6,ç∑Çµ,5,0.21,.  .,è„ëÎà∫ñÁ,19.0,0.0,0.0,0.0,0.2210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,6,íãìæÉNÉâÉäÉX,6,4863,éOâYóTãM,32,ìåãû,54,B1,3.55,12.24,0.0,0.0,27,36.56,69,28.44,ê∞,ñk,5,3,6.64,5,ç∑Çµ,6,0.42,.  .,éOâYóTãM,22.0,0.0,1.0,2.0,0.2340909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899056603773584,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,7,àÍî ,1,3643,ïƒìcó≤çO,49,â™éR,54,A2,5.66,34.62,5.33,30.0,30,29.83,67,42.86,ê∞,ñk,4,3,6.72,6,ç∑Çµ,1,0.16,.  .,ïƒìcó≤çO,44.0,23.0,9.0,5.0,0.1622727272727273,20.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,6.0,0.0,0.1706967213114754,0.5227272727272727,0.20454545454545456,0.11363636363636363,0.45454545454545453,0.0,0.0,0.0,0.0,0.11363636363636363,0.20454545454545456,0.13636363636363635
2021-10-23,éôìá,7,àÍî ,2,3607,å¥ìcíqòa,49,ëÂç„,51,B1,4.42,24.14,4.34,15.79,12,29.21,75,31.54,ê∞,ñk,4,3,6.77,2,ç∑Çµ,2,0.15,1.50.4,å¥ìcíqòa,43.0,2.0,8.0,12.0,0.1765116279069767,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.1877731092436974,0.046511627906976744,0.18604651162790697,0.27906976744186046,0.023255813953488372,0.627906976744186,0.023255813953488372,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,7,àÍî ,3,4654,é¬ìcóDñÁ,35,ï∫å…,53,B1,4.97,28.57,6.36,45.45,49,41.9,24,27.08,ê∞,ñk,4,3,6.74,3,ç∑Çµ,3,0.11,1.51.9,é¬ìcóDñÁ,34.0,5.0,5.0,7.0,0.1855882352941176,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.165969387755102,0.14705882352941177,0.14705882352941177,0.20588235294117646,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
2021-10-23,éôìá,7,àÍî ,4,4287,ç°à‰ãMém,37,ïüâ™,56,A1,7.16,57.81,7.14,59.52,54,30.22,59,36.09,ê∞,ñk,4,3,6.74,1,ç∑Çµ,4,0.09,1.48.5,ç°à‰ãMém,49.0,9.0,17.0,8.0,0.1373469387755102,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.150958904109589,0.1836734693877551,0.3469387755102041,0.16326530612244897,0.0,0.0,0.02040816326530612,0.04081632653061224,0.10204081632653061,0.0,0.0,0.0
2021-10-23,éôìá,7,àÍî ,5,3051,éRå˚èrâp,58,ç≤âÍ,52,B2,2.89,11.11,3.5,22.22,65,42.55,62,21.0,ê∞,ñk,4,3,6.73,4,ç∑Çµ,5,0.13,1.52.9,éRå˚èrâp,4.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,7,àÍî ,6,4782,ïlçËèÄñÁ,34,â™éR,52,A2,4.99,31.71,5.5,36.7,46,20.59,46,34.92,ê∞,ñk,4,3,6.81,5,ç∑Çµ,6,0.15,.  .,ïlçËèÄñÁ,43.0,1.0,3.0,5.0,0.1916279069767442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155392670157068,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0
2021-10-23,éôìá,8,àÍî ,1,3350,ì°ñ{â¿éj,53,éRå˚,53,A2,6.02,43.22,4.93,30.43,55,28.88,47,32.73,ê∞,ñk,6,3,6.67,5,Ç‹Ç≠ÇË,1,0.25,.  .,ì°ñ{â¿éj,51.0,34.0,8.0,4.0,0.1366666666666667,34.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,0.0,0.1507450980392156,0.6666666666666666,0.1568627450980392,0.0784313725490196,0.6666666666666666,0.0,0.0,0.0,0.0,0.13725490196078433,0.0784313725490196,0.11764705882352941
2021-10-23,éôìá,8,àÍî ,2,4495,êXêWëæòY,34,ïüâ™,54,B1,4.17,22.22,3.93,21.43,37,38.89,25,42.75,ê∞,ñk,6,3,6.61,4,Ç‹Ç≠ÇË,2,0.3,1.54.3,êXêWëæòY,29.0,3.0,2.0,3.0,0.1768965517241379,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.1495930232558139,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.0,0.5517241379310345,0.0,0.10344827586206896,0.0,0.0,0.0,0.0
2021-10-23,éôìá,8,àÍî ,3,3982,ïüìcÅ@óù,44,â™éR,56,B1,4.34,22.34,5.21,34.23,59,33.87,45,31.4,ê∞,ñk,6,3,6.66,3,Ç‹Ç≠ÇË,3,0.27,1.52.5,ïüìcóù,42.0,2.0,7.0,10.0,0.1673809523809523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667622950819672,0.047619047619047616,0.16666666666666666,0.23809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0
2021-10-23,éôìá,8,àÍî ,4,3828,ñæêŒê≥îV,48,ï∫å…,51,A1,6.3,41.6,5.7,40.54,36,51.63,26,31.48,ê∞,ñk,6,3,6.5,1,Ç‹Ç≠ÇË,4,0.2,1.49.7,ñæêŒê≥îV,49.0,2.0,11.0,16.0,0.1861224489795918,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686925795053003,0.04081632653061224,0.22448979591836735,0.32653061224489793,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,8,àÍî ,5,3631,ìcìYçNâÓ,51,í∑çË,57,B1,4.14,16.22,6.1,37.93,64,27.88,74,35.9,ê∞,ñk,6,3,6.57,2,Ç‹Ç≠ÇË,5,0.19,1.50.4,ìcìYçNâÓ,33.0,0.0,3.0,4.0,0.1942424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816201117318435,0.0,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,8,àÍî ,6,4330,ìﬁê{å[ëæ,38,ïüâ™,52,A1,6.52,45.95,6.41,46.34,45,22.15,34,25.25,ê∞,ñk,6,3,6.65,6,Ç‹Ç≠ÇË,6,0.14,.  .,ìﬁê{å[ëæ,43.0,2.0,3.0,13.0,0.1437209302325581,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320921985815603,0.046511627906976744,0.06976744186046512,0.3023255813953488,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
2021-10-23,éôìá,9,àÍî ,1,3935,ä‚í√ìOòY,44,â™éR,54,A2,5.07,26.79,5.84,40.3,43,31.72,44,22.32,ê∞,ñk,5,3,6.72,1,ì¶Ç∞,1,0.16,1.48.9,ä‚í√ìOòY,43.0,23.0,11.0,6.0,0.1481395348837209,21.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,5.0,0.0,0.1693774319066147,0.5348837209302325,0.2558139534883721,0.13953488372093023,0.4883720930232558,0.0,0.0,0.0,0.0,0.16279069767441862,0.11627906976744186,0.11627906976744186
2021-10-23,éôìá,9,àÍî ,2,3581,â¡ñÿÅ@àË,48,éRå˚,53,B1,4.63,24.0,4.63,20.0,60,24.03,61,38.95,ê∞,ñk,5,3,6.74,5,ì¶Ç∞,2,0.16,.  .,â¡ñÿàË,39.0,2.0,10.0,11.0,0.1858974358974359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.1848245614035087,0.05128205128205128,0.2564102564102564,0.28205128205128205,0.0,0.6666666666666666,0.02564102564102564,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,9,àÍî ,3,4336,èºìcó≥în,37,ïüâ™,54,B1,4.39,22.55,6.21,42.42,71,36.17,50,24.49,ê∞,ñk,5,3,6.81,2,ì¶Ç∞,3,0.17,1.51.6,èºìcó≥în,40.0,2.0,7.0,12.0,0.1525,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669868995633187,0.05,0.175,0.3,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0
2021-10-23,éôìá,9,àÍî ,4,4842,éRâ∫çVëÂ,29,â™éR,56,A2,4.95,25.96,4.38,18.92,26,29.41,39,28.43,ê∞,ñk,5,3,6.72,3,ì¶Ç∞,4,0.18,1.53.1,éRâ∫çVëÂ,34.0,1.0,9.0,7.0,0.1620588235294117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171356783919598,0.029411764705882353,0.2647058823529412,0.20588235294117646,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
2021-10-23,éôìá,9,àÍî ,5,4664,ìåå˚Å@çW,38,ïüà‰,52,B1,4.84,29.11,4.0,15.79,11,40.11,32,26.04,ê∞,ñk,5,3,6.76,6,ì¶Ç∞,5,0.18,.  .,ìåå˚çW,32.0,0.0,5.0,1.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882198952879581,0.0,0.15625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,9,àÍî ,6,5172,ìcë∫Å@åc,20,ìøìá,52,B1,2.37,4.21,0.0,0.0,32,30.0,60,34.42,ê∞,ñk,5,3,6.79,4,ì¶Ç∞,6,0.12,1.54.0,ìcë∫åc,81.0,0.0,3.0,5.0,0.1801234567901234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768589743589743,0.0,0.037037037037037035,0.06172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,éôìá,10,èÄóDèüêÌ,1,4082,‡_çËÅ@êΩ,42,ëÂç„,52,A2,5.21,36.89,6.09,45.45,62,29.71,13,27.27,ê∞,ñk,5,5,6.76,1,ì¶Ç∞,1,0.18,1.49.5,‡_çËêΩ,44.0,28.0,4.0,2.0,0.1384090909090909,25.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,5.0,0.0,0.1596875,0.6363636363636364,0.09090909090909091,0.045454545454545456,0.5681818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.11363636363636363
2021-10-23,éôìá,10,èÄóDèüêÌ,2,3912,êÏå¥ê≥ñæ,47,ïüà‰,50,A2,6.26,46.51,6.0,43.75,58,29.57,51,37.21,ê∞,ñk,5,5,6.76,5,ì¶Ç∞,2,0.11,.  .,êÏå¥ê≥ñæ,48.0,10.0,16.0,4.0,0.1322916666666666,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.1393103448275862,0.20833333333333334,0.3333333333333333,0.08333333333333333,0.020833333333333332,0.625,0.041666666666666664,0.14583333333333334,0.0,0.0,0.0,0.0
2021-10-23,éôìá,10,èÄóDèüêÌ,3,4058,ñÏññíqàÍ,42,ê√â™,51,B1,5.27,32.48,4.71,28.57,21,40.66,70,30.28,ê∞,ñk,5,5,6.82,4,ì¶Ç∞,3,0.19,1.52.9,ñÏññíqàÍ,46.0,3.0,12.0,10.0,0.1667391304347826,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1762925170068027,0.06521739130434782,0.2608695652173913,0.21739130434782608,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0
2021-10-23,éôìá,10,èÄóDèüêÌ,4,5067,éRìcê^êπ,22,éRå˚,55,B1,3.22,15.15,2.46,5.13,15,28.96,65,45.45,ê∞,ñk,5,5,6.68,2,ì¶Ç∞,4,0.17,1.50.4,éRìcê^êπ,37.0,6.0,4.0,2.0,0.1551351351351351,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1659817351598173,0.16216216216216217,0.10810810810810811,0.05405405405405406,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.0,0.0,0.0
2021-10-23,éôìá,10,èÄóDèüêÌ,5,3708,â™ïîãMéi,47,â™éR,56,B1,5.48,34.86,5.32,39.08,42,31.72,48,33.09,ê∞,ñk,5,5,6.68,3,ì¶Ç∞,5,0.15,1.52.1,â™ïîãMéi,40.0,3.0,7.0,6.0,0.1985,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176290909090909,0.075,0.175,0.15,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0
2021-10-23,éôìá,10,èÄóDèüêÌ,6,4635,ïÙèdóÕñÁ,31,â™éR,54,B1,3.77,14.52,4.14,25.42,35,27.22,55,32.79,ê∞,ñk,5,5,6.74,6,ì¶Ç∞,6,0.12,.  .,ïÙèdóÕñÁ,29.0,2.0,0.0,2.0,0.1410344827586206,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1367515923566878,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0
2021-10-23,éôìá,11,èÄóDèüêÌ,1,4287,ç°à‰ãMém,37,ïüâ™,56,A1,7.16,57.81,7.14,59.52,54,30.22,59,36.09,ê∞,ñkìå,5,5,6.71,3,Ç‹Ç≠ÇË,1,0.08,1.51.8,ç°à‰ãMém,65.0,46.0,12.0,3.0,0.1507692307692307,42.0,0.0,0.0,0.0,4.0,0.0,5.0,7.0,7.0,0.0,0.150958904109589,0.7076923076923077,0.18461538461538463,0.046153846153846156,0.6461538461538462,0.0,0.0,0.0,0.0,0.07692307692307693,0.1076923076923077,0.1076923076923077
2021-10-23,éôìá,11,èÄóDèüêÌ,2,3788,àÍã{ñ´çO,50,ìøìá,52,A1,6.03,42.73,6.94,49.21,57,40.44,36,42.03,ê∞,ñkìå,5,5,6.63,2,Ç‹Ç≠ÇË,2,0.01,1.50.0,àÍã{ñ´çO,43.0,3.0,15.0,9.0,0.1220930232558139,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.1260165975103734,0.06976744186046512,0.3488372093023256,0.20930232558139536,0.0,0.5581395348837209,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0
