ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº_x,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ëIéËñº_y,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2022-05-14,ìÇí√,9,àÍî ,2,4672,éÁâÆëÂín,36,â™éR,52,B1,3.86,17.14,4.45,20.31,62,31.16,58,22.22,ê∞,ñkìå,4,4,6.9,6,ç∑Çµ,3,0.13,1.57.1,éÁâÆëÂín,29.0,0.0,6.0,7.0,0.1824137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.1912280701754386,0.0,0.20689655172413793,0.2413793103448276,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,9,àÍî ,3,4293,óÈñÿíqå[,36,à§ím,58,A2,5.41,33.88,0.0,0.0,65,25.0,48,27.59,ê∞,ñkìå,4,4,6.94,5,ç∑Çµ,4,0.03,1.53.9,óÈñÿíqå[,39.0,3.0,7.0,8.0,0.153076923076923,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1556862745098039,0.07692307692307693,0.1794871794871795,0.20512820512820512,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.0,0.0,0.0
2022-05-14,ìÇí√,9,àÍî ,4,4623,íÜñkè´éj,37,éOèd,53,B1,4.38,20.0,0.0,0.0,14,31.88,60,22.22,ê∞,ñkìå,4,4,6.95,2,ç∑Çµ,6,0.06,1.51.3,íÜñkè´éj,32.0,2.0,4.0,7.0,0.1765625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638423645320197,0.0625,0.125,0.21875,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0
2022-05-14,ìÇí√,9,àÍî ,5,4600,à‰ì‡è´ëæ,37,çLìá,52,A2,6.04,43.31,5.24,34.48,59,33.57,44,17.86,ê∞,ñkìå,4,4,6.92,1,ç∑Çµ,5,0.04,1.49.7,à‰ì‡è´ëæòY,36.0,3.0,7.0,10.0,0.1347222222222222,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148969957081545,0.08333333333333333,0.19444444444444445,0.2777777777777778,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0
2022-05-14,ìÇí√,9,àÍî ,6,3265,ç°ë∫í®çF,57,ïüâ™,52,A1,6.54,53.93,7.47,65.31,43,32.85,89,28.21,ê∞,ñkìå,4,4,6.94,4,ç∑Çµ,2,0.13,1.53.6,ç°ë∫í®çF,34.0,11.0,5.0,4.0,0.1267647058823529,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1498578199052132,0.3235294117647059,0.14705882352941177,0.11764705882352941,0.08823529411764706,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,10,èÄóDèüêÌ,1,3439,ëÂïΩó_éj,52,ëÂç„,53,A2,5.79,44.63,5.5,39.58,42,35.17,91,45.24,ê∞,ñkìå,5,5,6.88,1,ì¶Ç∞,1,0.11,1.49.2,ëÂïΩó_éjñæ,55.0,36.0,8.0,8.0,0.1494545454545454,34.0,0.0,1.0,0.0,1.0,0.0,6.0,10.0,1.0,0.0,0.1564210526315789,0.6545454545454545,0.14545454545454545,0.14545454545454545,0.6181818181818182,0.0,0.0,0.01818181818181818,0.0,0.10909090909090909,0.18181818181818182,0.01818181818181818
2022-05-14,ìÇí√,10,èÄóDèüêÌ,2,4196,ìcíÜëæàÍ,40,ç≤âÍ,53,B1,4.05,22.22,5.02,29.59,26,29.1,90,46.15,ê∞,ñkìå,5,5,6.82,2,ì¶Ç∞,2,0.12,1.50.6,ìcíÜëæàÍòY,40.0,3.0,7.0,6.0,0.1805,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.1842307692307692,0.075,0.175,0.15,0.0,0.625,0.075,0.0,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,10,èÄóDèüêÌ,3,4877,óÈíJàÍïΩ,27,ï∫å…,56,A2,5.75,41.51,4.44,22.22,27,42.03,42,48.15,ê∞,ñkìå,5,5,6.86,3,ì¶Ç∞,3,0.07,1.52.9,óÈíJàÍïΩ,44.0,3.0,10.0,10.0,0.1143181818181818,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369879518072289,0.06818181818181818,0.22727272727272727,0.22727272727272727,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0
2022-05-14,ìÇí√,10,èÄóDèüêÌ,4,4324,äCñÏçNéu,34,éRå˚,62,A1,7.29,57.69,7.8,63.33,44,27.82,66,30.0,ê∞,ñkìå,5,5,6.88,4,ì¶Ç∞,4,0.08,1.53.7,äCñÏçNéuòY,47.0,6.0,8.0,11.0,0.1285106382978723,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347278911564625,0.1276595744680851,0.1702127659574468,0.23404255319148937,0.02127659574468085,0.0,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.0,0.0,0.0
2022-05-14,ìÇí√,10,èÄóDèüêÌ,5,4772,êŒä€äCìn,28,çÅêÏ,59,A1,6.45,47.11,9.2,90.0,67,41.26,34,33.33,ê∞,ñkìå,5,5,6.87,6,ì¶Ç∞,5,0.08,1.53.9,êŒä€äCìn,36.0,3.0,7.0,8.0,0.1213888888888889,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262857142857142,0.08333333333333333,0.19444444444444445,0.2222222222222222,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0
2022-05-14,ìÇí√,10,èÄóDèüêÌ,6,4470,ïΩìcåíîV,35,éOèd,52,A1,5.72,36.45,6.06,35.29,70,34.25,33,21.43,ê∞,ñkìå,5,5,6.89,5,ì¶Ç∞,6,0.08,1.53.8,ïΩìcåíîVóC,35.0,0.0,8.0,4.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522510822510822,0.0,0.22857142857142856,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,11,èÄóDèüêÌ,1,4278,ì°â™èrâÓ,38,ï∫å…,51,A1,6.24,42.0,7.66,60.53,12,29.85,45,28.57,ê∞,ñkìå,5,5,6.92,1,ì¶Ç∞,1,0.03,1.49.5,ì°â™èrâÓ,51.0,40.0,3.0,4.0,0.1205882352941176,38.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,0.0,0.1344715447154471,0.7843137254901961,0.058823529411764705,0.0784313725490196,0.7450980392156863,0.0,0.0,0.0,0.0,0.0392156862745098,0.0784313725490196,0.0784313725490196
2022-05-14,ìÇí√,11,èÄóDèüêÌ,2,4739,íÜë∫çWï¸,30,çÅêÏ,52,A1,6.84,54.76,5.89,44.44,47,37.76,41,24.14,ê∞,ñkìå,5,5,6.8,2,ì¶Ç∞,2,0.06,1.51.3,íÜë∫çWï¸,41.0,13.0,14.0,6.0,0.1319512195121951,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.1473722627737226,0.3170731707317073,0.34146341463414637,0.14634146341463414,0.0,0.43902439024390244,0.2682926829268293,0.024390243902439025,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,11,èÄóDèüêÌ,3,4811,å¸à‰ìcóC,32,çLìá,51,A2,5.73,42.75,5.5,33.33,17,40.29,65,20.69,ê∞,ñkìå,5,5,6.94,3,ì¶Ç∞,3,0.06,1.51.8,å¸à‰ìcóCãI,53.0,12.0,10.0,10.0,0.1283018867924528,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14671875,0.22641509433962265,0.18867924528301888,0.18867924528301888,0.0,0.0,0.03773584905660377,0.18867924528301888,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,11,èÄóDèüêÌ,4,3907,ë∫âzÅ@ìƒ,44,çÅêÏ,54,A1,5.93,41.58,7.56,55.56,74,50.93,31,35.14,ê∞,ñkìå,5,5,6.87,6,ì¶Ç∞,4,0.17,2.01.9,ë∫âzìƒ,52.0,9.0,12.0,15.0,0.1544230769230769,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1637543859649123,0.17307692307692307,0.23076923076923078,0.28846153846153844,0.0,0.0,0.057692307692307696,0.057692307692307696,0.038461538461538464,0.0,0.0,0.0
2022-05-14,ìÇí√,11,èÄóDèüêÌ,5,4794,òaìcëÒñÁ,31,ï∫å…,54,B1,5.28,29.81,4.67,14.29,37,30.07,87,34.21,ê∞,ñkìå,5,5,6.95,4,ì¶Ç∞,5,0.16,1.52.6,òaìcëÒñÁ,36.0,0.0,2.0,8.0,0.1494444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459493670886076,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,11,èÄóDèüêÌ,6,5041,çrñqì‚çπ,23,ïüâ™,50,B1,3.41,13.56,6.4,33.33,39,32.5,40,34.48,ê∞,ñkìå,5,5,6.97,5,ì¶Ç∞,6,0.26,1.55.2,çrñqì‚çπ,29.0,0.0,2.0,8.0,0.1675862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603468208092485,0.0,0.06896551724137931,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,12,èÄóDèüêÌ,1,4311,â™ë∫Å@êm,38,ëÂç„,52,A1,7.12,55.17,6.04,46.15,68,37.19,95,24.39,ê∞,ñk,3,3,6.89,1,ì¶Ç∞,1,0.04,1.49.1,â™ë∫êm,64.0,57.0,2.0,4.0,0.123125,57.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.1426206896551724,0.890625,0.03125,0.0625,0.890625,0.0,0.0,0.0,0.0,0.0625,0.0,0.046875
2022-05-14,ìÇí√,12,èÄóDèüêÌ,2,4361,ñˆê∂ë◊ìÒ,37,éRå˚,52,A1,7.57,62.83,7.1,60.0,75,18.1,46,31.82,ê∞,ñk,3,3,6.99,4,ì¶Ç∞,2,0.08,1.53.4,ñˆê∂ë◊ìÒ,36.0,14.0,8.0,3.0,0.1330555555555555,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.1351293103448275,0.3888888888888889,0.2222222222222222,0.08333333333333333,0.0,0.4166666666666667,0.3055555555555556,0.05555555555555555,0.0,0.0,0.0,0.0
2022-05-14,ìÇí√,12,èÄóDèüêÌ,3,4512,çÇñÏìNéj,33,ï∫å…,53,A1,6.56,43.51,7.94,52.94,71,35.35,63,34.48,ê∞,ñk,3,3,6.94,2,ì¶Ç∞,3,0.08,1.50.4,çÇñÏìNéj,45.0,7.0,14.0,10.0,0.1348888888888889,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.138453947368421,0.15555555555555556,0.3111111111111111,0.2222222222222222,0.0,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.0,0.0
2022-05-14,ìÇí√,12,èÄóDèüêÌ,4,3543,ïüìcâÎàÍ,53,çÅêÏ,56,A2,5.74,40.43,5.84,36.84,30,31.54,59,30.0,ê∞,ñk,3,3,6.96,3,ì¶Ç∞,4,0.09,1.52.0,ïüìcâÎàÍ,42.0,4.0,11.0,7.0,0.1464285714285714,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483471074380165,0.09523809523809523,0.2619047619047619,0.16666666666666666,0.0,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0
2022-05-14,ìÇí√,12,èÄóDèüêÌ,5,4375,è∆âÆå˙êm,38,ï∫å…,51,B1,5.26,29.07,6.35,47.06,63,17.93,56,44.83,ê∞,ñk,3,3,6.92,5,ì¶Ç∞,5,0.12,1.54.6,è∆âÆå˙êm,40.0,3.0,4.0,10.0,0.1692499999999999,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674778761061947,0.075,0.1,0.25,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0
2022-05-14,ìÇí√,12,èÄóDèüêÌ,6,3881,âYè„ëÒñÁ,49,ëÂç„,52,A2,5.35,33.57,5.9,35.0,31,34.29,35,14.81,ê∞,ñk,3,3,6.92,6,ì¶Ç∞,6,0.12,1.54.7,âYè„ëÒñÁ,42.0,2.0,4.0,10.0,0.1957142857142857,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567647058823529,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0
2022-05-14,é·èº,1,ó\ëI,1,4094,íÜìáê^ìÒ,40,ïüâ™,52,B1,5.0,30.38,6.25,56.25,1,31.58,46,26.7,ê∞,ñkìå,3,3,6.88,2,Ç‹Ç≠ÇË,1,0.21,1.51.8,íÜìáê^ìÒ,21.0,5.0,6.0,4.0,0.1842857142857143,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.179375,0.23809523809523808,0.2857142857142857,0.19047619047619047,0.23809523809523808,0.0,0.0,0.0,0.0,0.14285714285714285,0.19047619047619047,0.23809523809523808
2022-05-14,é·èº,1,ó\ëI,2,4333,ë∫ìcóFñÁ,38,ìøìá,65,B1,4.25,26.26,3.43,14.29,3,36.75,70,34.04,ê∞,ñkìå,3,3,6.93,5,Ç‹Ç≠ÇË,2,0.24,.  .,ë∫ìcóFñÁ,31.0,2.0,8.0,4.0,0.1696774193548387,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.1698773006134969,0.06451612903225806,0.25806451612903225,0.12903225806451613,0.03225806451612903,0.5806451612903226,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,1,ó\ëI,3,5053,éRå˚çLé˜,26,ïüâ™,54,B1,4.17,21.54,3.38,13.58,18,38.02,12,36.59,ê∞,ñkìå,3,3,6.92,1,Ç‹Ç≠ÇË,3,0.26,1.50.4,éRå˚çLé˜,28.0,3.0,3.0,4.0,0.1796428571428571,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0
2022-05-14,é·èº,1,ó\ëI,4,3186,â´Å@åÂ,62,ëÂç„,53,B1,4.27,24.07,3.14,7.14,52,26.83,54,36.19,ê∞,ñkìå,3,3,6.96,6,Ç‹Ç≠ÇË,4,0.23,.  .,â´åÂ,40.0,0.0,2.0,6.0,0.1982499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855188679245283,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,1,ó\ëI,5,3660,í∑íJêÏêe,52,çÅêÏ,60,B1,3.84,11.86,3.61,9.76,56,43.44,34,40.3,ê∞,ñkìå,3,3,6.98,4,Ç‹Ç≠ÇË,6,0.25,1.54.4,í∑íJêÏêeâ§,36.0,0.0,3.0,2.0,0.1963888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899549549549549,0.0,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,1,ó\ëI,6,4182,ãgìcòaêm,38,é†âÍ,56,B1,5.24,31.82,5.17,27.59,49,42.74,60,24.12,ê∞,ñkìå,3,3,6.92,3,Ç‹Ç≠ÇË,5,0.21,1.51.8,ãgìcòaêm,31.0,0.0,4.0,7.0,0.204516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174927536231884,0.0,0.12903225806451613,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,2,ó\ëI,1,4978,éRìcòaç≤,27,çLìá,52,B1,4.08,20.0,5.7,40.0,29,24.09,51,25.71,ê∞,ñkêº,3,3,6.83,5,Ç‹Ç≠ÇË,1,0.29,.  .,éRìcòaç≤,19.0,7.0,3.0,2.0,0.1621052631578947,5.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.1886470588235294,0.3684210526315789,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.0,0.0,0.0,0.0,0.10526315789473684,0.15789473684210525,0.21052631578947367
2022-05-14,é·èº,2,ó\ëI,2,3051,éRå˚èrâp,59,ç≤âÍ,53,B2,3.62,21.54,4.11,16.67,6,31.15,24,30.43,ê∞,ñkêº,3,3,6.8,6,Ç‹Ç≠ÇË,6,0.37,.  .,éRå˚èrâp,16.0,0.0,3.0,3.0,0.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.1770652173913043,0.0,0.1875,0.1875,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,2,ó\ëI,3,3890,è¨ã{è~éj,46,â™éR,57,B1,5.42,36.23,4.69,28.57,25,25.21,63,27.32,ê∞,ñkêº,3,3,6.81,4,Ç‹Ç≠ÇË,2,0.19,1.54.1,è¨ã{è~éj,34.0,2.0,8.0,10.0,0.1655882352941176,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804678362573099,0.058823529411764705,0.23529411764705882,0.29411764705882354,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
2022-05-14,é·èº,2,ó\ëI,4,3556,ìcíÜêMàÍ,49,ëÂç„,54,A1,6.86,52.21,7.14,57.14,38,33.06,25,26.7,ê∞,ñkêº,3,3,6.79,1,Ç‹Ç≠ÇË,3,0.12,1.49.5,ìcíÜêMàÍòY,40.0,7.0,14.0,7.0,0.16825,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169070796460177,0.175,0.35,0.175,0.0,0.0,0.0,0.075,0.1,0.0,0.0,0.0
2022-05-14,é·èº,2,ó\ëI,5,3717,óßä‘è[çG,47,â™éR,55,A1,6.35,46.77,6.03,43.33,7,37.12,75,33.68,ê∞,ñkêº,3,3,6.71,3,Ç‹Ç≠ÇË,4,0.19,1.51.9,óßä‘è[çG,38.0,5.0,8.0,5.0,0.1236842105263158,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1303831417624521,0.13157894736842105,0.21052631578947367,0.13157894736842105,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0
2022-05-14,é·èº,2,ó\ëI,6,3968,íÉíJêMéü,45,é†âÍ,54,B1,5.87,38.46,7.19,59.26,13,39.34,66,38.73,ê∞,ñkêº,3,3,6.83,2,Ç‹Ç≠ÇË,5,0.31,1.50.6,íÉíJêMéü,36.0,1.0,2.0,10.0,0.2430555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964788732394366,0.027777777777777776,0.05555555555555555,0.2777777777777778,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0
2022-05-14,é·èº,3,ó\ëI,1,4336,èºìcó≥în,38,ïüâ™,53,B1,5.38,34.95,5.59,38.3,36,32.81,30,31.68,ê∞,ñk,2,2,6.81,1,ì¶Ç∞,1,0.16,1.49.6,èºìcó≥în,34.0,24.0,4.0,1.0,0.1644117647058823,24.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.1560759493670886,0.7058823529411765,0.11764705882352941,0.029411764705882353,0.7058823529411765,0.0,0.0,0.0,0.0,0.029411764705882353,0.14705882352941177,0.11764705882352941
2022-05-14,é·èº,3,ó\ëI,2,4734,à¿âÕì‡è´,32,ç≤âÍ,51,A1,6.24,43.24,6.02,34.78,46,33.05,73,25.38,ê∞,ñk,2,2,6.77,2,ì¶Ç∞,2,0.16,1.50.7,à¿âÕì‡è´,26.0,5.0,5.0,8.0,0.1584615384615384,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.16,0.19230769230769232,0.19230769230769232,0.3076923076923077,0.038461538461538464,0.5769230769230769,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,3,ó\ëI,3,4167,ï–â™èGé˜,39,ìøìá,56,B1,4.91,25.41,4.5,28.57,57,25.24,56,37.85,ê∞,ñk,2,2,6.88,4,ì¶Ç∞,3,0.16,1.53.3,ï–â™èGé˜,45.0,3.0,8.0,6.0,0.1642222222222222,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559817351598173,0.06666666666666667,0.17777777777777778,0.13333333333333333,0.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0,0.0,0.0
2022-05-14,é·èº,3,ó\ëI,4,4233,ãTéRâÎçK,38,åQîn,51,A2,5.98,46.28,6.83,41.67,54,30.33,21,37.44,ê∞,ñk,2,2,6.8,5,ì¶Ç∞,4,0.13,.  .,ãTéRâÎçK,39.0,7.0,12.0,7.0,0.1561538461538461,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1629477611940298,0.1794871794871795,0.3076923076923077,0.1794871794871795,0.0,0.0,0.05128205128205128,0.0,0.05128205128205128,0.0,0.0,0.0
2022-05-14,é·èº,3,ó\ëI,5,3753,âÕè„ìNñÁ,50,çÅêÏ,54,B1,4.06,21.35,4.58,21.05,53,31.3,13,26.83,ê∞,ñk,2,2,6.93,6,ì¶Ç∞,5,0.12,.  .,âÕè„ìNñÁ,38.0,0.0,0.0,6.0,0.1752631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691479820627802,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,3,ó\ëI,6,4572,ìnïîÅ@åÂ,33,ëÂç„,57,A2,5.37,32.58,5.41,36.96,16,31.93,55,39.34,ê∞,ñk,2,2,6.97,3,ì¶Ç∞,6,0.09,1.52.0,ìnïîåÂ,46.0,2.0,4.0,8.0,0.1795652173913043,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15006993006993,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0
2022-05-14,é·èº,4,ó\ëI,1,3664,óÈñÿå´àÍ,52,çÈã ,58,A2,5.52,41.32,5.85,50.0,31,25.44,31,36.5,ê∞,ñkìå,1,1,6.79,1,î≤Ç´,1,0.04,1.50.0,óÈñÿå´àÍ,38.0,20.0,10.0,3.0,0.1386842105263158,19.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,6.0,0.0,0.1642533936651583,0.5263157894736842,0.2631578947368421,0.07894736842105263,0.5,0.0,0.0,0.0,0.0,0.18421052631578946,0.05263157894736842,0.15789473684210525
2022-05-14,é·èº,4,ó\ëI,2,3701,ëÂêºó≤óm,49,çÅêÏ,57,B1,4.49,27.08,4.58,30.56,24,31.75,62,35.03,ê∞,ñkìå,1,1,6.87,2,î≤Ç´,2,0.05,1.50.7,ëÂêºó≤óm,36.0,1.0,11.0,7.0,0.1447222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.1436666666666666,0.027777777777777776,0.3055555555555556,0.19444444444444445,0.0,0.5555555555555556,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,4,ó\ëI,3,4816,ë∫èºèCìÒ,31,çLìá,52,A1,6.6,44.34,7.48,65.22,44,30.83,44,40.67,ê∞,ñkìå,1,1,6.84,3,î≤Ç´,3,0.09,1.52.5,ë∫èºèCìÒ,34.0,11.0,7.0,8.0,0.145,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1452631578947368,0.3235294117647059,0.20588235294117646,0.23529411764705882,0.0,0.0,0.0,0.029411764705882353,0.17647058823529413,0.0,0.0,0.0
2022-05-14,é·èº,4,ó\ëI,4,4232,ä}Å@âÎóY,38,ïüâ™,61,B2,4.19,19.35,4.61,29.03,21,32.48,11,38.28,ê∞,ñkìå,1,1,6.84,6,î≤Ç´,5,0.14,.  .,ä}âÎóY,20.0,1.0,0.0,5.0,0.178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822413793103448,0.05,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,4,ó\ëI,5,3710,ãgâië◊çO,47,çÅêÏ,53,B1,5.11,29.52,5.06,33.33,4,39.67,61,34.45,ê∞,ñkìå,1,1,6.82,4,î≤Ç´,4,0.13,1.54.7,ãgâië◊çO,41.0,1.0,5.0,3.0,0.188780487804878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1653526970954356,0.024390243902439025,0.12195121951219512,0.07317073170731707,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0
2022-05-14,é·èº,4,ó\ëI,6,4216,êØÅ@âhé¢,37,ê√â™,54,A2,6.35,49.63,6.73,50.0,42,45.97,42,27.41,ê∞,ñkìå,1,1,6.91,5,î≤Ç´,6,0.13,.  .,êØâhé¢,40.0,1.0,4.0,7.0,0.163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14076,0.025,0.1,0.175,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0
2022-05-14,é·èº,5,êiì¸å≈íËêÌë‡,1,3898,ïΩìcíâë•,45,ïüâ™,56,A1,6.37,42.48,6.87,54.72,2,29.31,33,43.63,ê∞,ñkêº,2,2,6.82,1,ì¶Ç∞,1,0.21,1.49.3,ïΩìcíâë•,46.0,32.0,3.0,5.0,0.1352173913043478,31.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,0.0,0.1502232142857142,0.6956521739130435,0.06521739130434782,0.10869565217391304,0.6739130434782609,0.0,0.0,0.0,0.0,0.021739130434782608,0.13043478260869565,0.08695652173913043
